,name,mass,year,reclat,reclong
16212,Hammadah al Hamra 242,1440.0,1997.0,29.04117,12.88567
16213,Hammadah al Hamra 243,268.08,1997.0,28.4375,12.97517
16214,Hammadah al Hamra 244,636.6900000000002,1997.0,28.8515,13.403670000000002
16215,Hammadah al Hamra 245,435.8,1997.0,28.8545,12.20417
16216,Hammadah al Hamra 246,796.69,1997.0,28.421,12.88683
16217,Hammadah al Hamra 247,288.46,1997.0,28.8525,13.4835
16218,Hammadah al Hamra 248,2345.0,1997.0,28.643,12.77533
16219,Hammadah al Hamra 249,218.43,1997.0,28.808670000000003,12.90017
16220,Hammadah al Hamra 250,2650.0,1997.0,28.828670000000002,12.92833
16221,Hammadah al Hamra 251,870.0,1997.0,28.959670000000003,12.87117
16222,Hammadah al Hamra 252,195.56,1997.0,29.01517,12.66783
16223,Hammadah al Hamra 253,66.6,1997.0,29.14517,12.0425
16224,Hammadah al Hamra 254,649.6,1997.0,29.1025,11.95433
16402,Hualapai Wash 021,20.5,1997.0,35.8895,-114.192
16531,Jabal Akakus,215.0,1997.0,25.0,10.83333
425,Juancheng,100000.0,1997.0,35.5,115.41667
17337,Kimba,1492.0,1997.0,-33.21667,136.41666999999998
17342,King Tut,19.51,1997.0,35.92333,-114.10167
21585,Lewis Cliff 97200,61.7,1997.0,-84.26666999999999,161.5
21586,Lewis Cliff 97201,148.2,1997.0,-84.26666999999999,161.5
21587,Lewis Cliff 97202,117.6,1997.0,-84.26666999999999,161.5
21588,Lewis Cliff 97203,267.1,1997.0,-84.26666999999999,161.5
21589,Lewis Cliff 97204,277.7,1997.0,-84.26666999999999,161.5
21590,Lewis Cliff 97205,235.0,1997.0,-84.26666999999999,161.5
21591,Lewis Cliff 97206,182.4,1997.0,-84.26666999999999,161.5
21592,Lewis Cliff 97207,524.4,1997.0,-84.26666999999999,161.5
21593,Lewis Cliff 97208,660.7,1997.0,-84.26666999999999,161.5
21594,Lewis Cliff 97209,340.6,1997.0,-84.26666999999999,161.5
21595,Lewis Cliff 97210,288.5,1997.0,-84.26666999999999,161.5
21596,Lewis Cliff 97211,122.0,1997.0,-84.26666999999999,161.5
21597,Lewis Cliff 97212,171.9,1997.0,-84.26666999999999,161.5
21598,Lewis Cliff 97213,82.1,1997.0,-84.26666999999999,161.5
21599,Lewis Cliff 97214,35.0,1997.0,-84.26666999999999,161.5
21600,Lewis Cliff 97215,24.3,1997.0,-84.26666999999999,161.5
21601,Lewis Cliff 97216,23.0,1997.0,-84.26666999999999,161.5
21602,Lewis Cliff 97217,25.5,1997.0,-84.26666999999999,161.5
21603,Lewis Cliff 97218,28.5,1997.0,-84.26666999999999,161.5
21604,Lewis Cliff 97219,79.59999999999998,1997.0,-84.26666999999999,161.5
21605,Lewis Cliff 97220,5.8,1997.0,-84.26666999999999,161.5
21606,Lewis Cliff 97221,48.0,1997.0,-84.26666999999999,161.5
21607,Lewis Cliff 97222,28.9,1997.0,-84.26666999999999,161.5
21608,Lewis Cliff 97223,22.7,1997.0,-84.26666999999999,161.5
21609,Lewis Cliff 97224,4.8,1997.0,-84.26666999999999,161.5
21610,Lewis Cliff 97225,2.1,1997.0,-84.26666999999999,161.5
21611,Lewis Cliff 97226,5.7,1997.0,-84.26666999999999,161.5
21612,Lewis Cliff 97227,8.800000000000002,1997.0,-84.26666999999999,161.5
21629,Little Minnie Creek,357.0,1997.0,-24.13833,115.87167
26322,Murzuq Idhån,35.0,1997.0,23.8,12.31667
31001,Onello,164.0,1997.0,63.166669999999996,137.66666999999998
32032,Poolowanna,875.0,1997.0,-29.831670000000003,136.85867
32050,Primm,3383.0,1997.0,35.66667,-115.36667
33563,Queen Alexandra Range 97001,2358.3,1997.0,-84.0,168.0
33564,Queen Alexandra Range 97002,1384.3,1997.0,-84.0,168.0
33565,Queen Alexandra Range 97003,1384.3,1997.0,-84.0,168.0
33566,Queen Alexandra Range 97004,13.9,1997.0,-84.0,168.0
33567,Queen Alexandra Range 97005,13.9,1997.0,-84.0,168.0
33568,Queen Alexandra Range 97006,4057.5,1997.0,-84.0,168.0
33569,Queen Alexandra Range 97007,508.0,1997.0,-84.0,168.0
33570,Queen Alexandra Range 97008,452.6,1997.0,-84.0,168.0
33571,Queen Alexandra Range 97009,377.3,1997.0,-84.0,168.0
33572,Queen Alexandra Range 97010,430.9,1997.0,-84.0,168.0
33573,Queen Alexandra Range 97011,402.7,1997.0,-84.0,168.0
33574,Queen Alexandra Range 97012,1272.5,1997.0,-84.0,168.0
33575,Queen Alexandra Range 97013,706.0,1997.0,-84.0,168.0
33576,Queen Alexandra Range 97014,142.3,1997.0,-84.0,168.0
33577,Queen Alexandra Range 97015,101.4,1997.0,-84.0,168.0
33578,Queen Alexandra Range 97016,488.9,1997.0,-84.0,168.0
33579,Queen Alexandra Range 97017,305.9,1997.0,-84.0,168.0
33580,Queen Alexandra Range 97018,2883.9,1997.0,-84.0,168.0
33581,Queen Alexandra Range 97019,236.6,1997.0,-84.0,168.0
33582,Queen Alexandra Range 97020,163.2,1997.0,-84.0,168.0
33583,Queen Alexandra Range 97021,205.7,1997.0,-84.0,168.0
33584,Queen Alexandra Range 97022,206.4,1997.0,-84.0,168.0
33585,Queen Alexandra Range 97023,394.7,1997.0,-84.0,168.0
33586,Queen Alexandra Range 97024,348.9,1997.0,-84.0,168.0
33587,Queen Alexandra Range 97025,143.7,1997.0,-84.0,168.0
33588,Queen Alexandra Range 97026,340.3,1997.0,-84.0,168.0
33589,Queen Alexandra Range 97027,375.5,1997.0,-84.0,168.0
33590,Queen Alexandra Range 97028,910.9,1997.0,-84.0,168.0
33591,Queen Alexandra Range 97029,824.7,1997.0,-84.0,168.0
33592,Queen Alexandra Range 97030,413.8,1997.0,-84.0,168.0
33593,Queen Alexandra Range 97031,349.5,1997.0,-84.0,168.0
33594,Queen Alexandra Range 97032,434.8,1997.0,-84.0,168.0
33595,Queen Alexandra Range 97033,367.2,1997.0,-84.0,168.0
33596,Queen Alexandra Range 97034,677.2,1997.0,-84.0,168.0
33597,Queen Alexandra Range 97035,244.9,1997.0,-84.0,168.0
33598,Queen Alexandra Range 97036,182.2,1997.0,-84.0,168.0
33599,Queen Alexandra Range 97037,213.8,1997.0,-84.0,168.0
33600,Queen Alexandra Range 97038,266.7,1997.0,-84.0,168.0
33601,Queen Alexandra Range 97039,322.4,1997.0,-84.0,168.0
33602,Queen Alexandra Range 97040,314.1,1997.0,-84.0,168.0
33603,Queen Alexandra Range 97041,272.1,1997.0,-84.0,168.0
33604,Queen Alexandra Range 97042,214.8,1997.0,-84.0,168.0
33605,Queen Alexandra Range 97043,153.5,1997.0,-84.0,168.0
33606,Queen Alexandra Range 97044,122.1,1997.0,-84.0,168.0
33607,Queen Alexandra Range 97045,122.5,1997.0,-84.0,168.0
33608,Queen Alexandra Range 97046,130.8,1997.0,-84.0,168.0
33609,Queen Alexandra Range 97047,183.7,1997.0,-84.0,168.0
33610,Queen Alexandra Range 97048,128.9,1997.0,-84.0,168.0
33611,Queen Alexandra Range 97049,143.1,1997.0,-84.0,168.0
33612,Queen Alexandra Range 97050,191.7,1997.0,-84.0,168.0
33613,Queen Alexandra Range 97051,141.3,1997.0,-84.0,168.0
33614,Queen Alexandra Range 97052,139.5,1997.0,-84.0,168.0
33615,Queen Alexandra Range 97053,75.09999999999998,1997.0,-84.0,168.0
33616,Queen Alexandra Range 97054,179.1,1997.0,-84.0,168.0
33617,Queen Alexandra Range 97055,32.7,1997.0,-84.0,168.0
33618,Queen Alexandra Range 97056,36.7,1997.0,-84.0,168.0
33619,Queen Alexandra Range 97057,191.8,1997.0,-84.0,168.0
33620,Queen Alexandra Range 97058,143.0,1997.0,-84.0,168.0
33621,Queen Alexandra Range 97059,99.4,1997.0,-84.0,168.0
33622,Queen Alexandra Range 97060,60.8,1997.0,-84.0,168.0
33623,Queen Alexandra Range 97061,27.6,1997.0,-84.0,168.0
33624,Queen Alexandra Range 97062,93.5,1997.0,-84.0,168.0
33625,Queen Alexandra Range 97063,32.0,1997.0,-84.0,168.0
33626,Queen Alexandra Range 97064,19.8,1997.0,-84.0,168.0
33627,Queen Alexandra Range 97065,57.9,1997.0,-84.0,168.0
33628,Queen Alexandra Range 97066,34.7,1997.0,-84.0,168.0
33629,Queen Alexandra Range 97067,17.4,1997.0,-84.0,168.0
33630,Queen Alexandra Range 97068,66.5,1997.0,-84.0,168.0
33631,Queen Alexandra Range 97069,94.2,1997.0,-84.0,168.0
33632,Queen Alexandra Range 97070,123.7,1997.0,-84.0,168.0
33633,Queen Alexandra Range 97071,25.0,1997.0,-84.0,168.0
33634,Queen Alexandra Range 97072,37.9,1997.0,-84.0,168.0
33635,Queen Alexandra Range 97073,14.4,1997.0,-84.0,168.0
33636,Queen Alexandra Range 97074,33.5,1997.0,-84.0,168.0
33637,Queen Alexandra Range 97075,91.2,1997.0,-84.0,168.0
33638,Queen Alexandra Range 97076,5.0,1997.0,-84.0,168.0
33639,Queen Alexandra Range 97077,20.0,1997.0,-84.0,168.0
33640,Queen Alexandra Range 97078,82.4,1997.0,-84.0,168.0
33641,Queen Alexandra Range 97079,59.9,1997.0,-84.0,168.0
33642,Queen Alexandra Range 97080,73.4,1997.0,-84.0,168.0
33643,Queen Alexandra Range 97081,39.0,1997.0,-84.0,168.0
33644,Queen Alexandra Range 97082,14.9,1997.0,-84.0,168.0
33645,Queen Alexandra Range 97083,37.6,1997.0,-84.0,168.0
33646,Queen Alexandra Range 97084,62.5,1997.0,-84.0,168.0
33647,Queen Alexandra Range 97085,83.9,1997.0,-84.0,168.0
33648,Queen Alexandra Range 97086,108.5,1997.0,-84.0,168.0
33649,Queen Alexandra Range 97087,37.2,1997.0,-84.0,168.0
33650,Queen Alexandra Range 97088,63.3,1997.0,-84.0,168.0
33651,Queen Alexandra Range 97089,29.2,1997.0,-84.0,168.0
33652,Queen Alexandra Range 97090,86.3,1997.0,-84.0,168.0
33653,Queen Alexandra Range 97091,22.6,1997.0,-84.0,168.0
33654,Queen Alexandra Range 97092,20.8,1997.0,-84.0,168.0
33655,Queen Alexandra Range 97093,8.6,1997.0,-84.0,168.0
33656,Queen Alexandra Range 97094,7.3,1997.0,-84.0,168.0
33657,Queen Alexandra Range 97095,19.8,1997.0,-84.0,168.0
33658,Queen Alexandra Range 97096,11.0,1997.0,-84.0,168.0
33659,Queen Alexandra Range 97097,30.8,1997.0,-84.0,168.0
33660,Queen Alexandra Range 97098,3.9,1997.0,-84.0,168.0
33661,Queen Alexandra Range 97099,25.5,1997.0,-84.0,168.0
33662,Queen Alexandra Range 97100,16.3,1997.0,-84.0,168.0
33663,Queen Alexandra Range 971000,16.3,1997.0,-84.0,168.0
33664,Queen Alexandra Range 971001,22.2,1997.0,-84.0,168.0
33665,Queen Alexandra Range 971002,4.5,1997.0,-84.0,168.0
33666,Queen Alexandra Range 971003,52.4,1997.0,-84.0,168.0
33667,Queen Alexandra Range 971004,7.6,1997.0,-84.0,168.0
33668,Queen Alexandra Range 971005,15.5,1997.0,-84.0,168.0
33669,Queen Alexandra Range 971006,21.0,1997.0,-84.0,168.0
33670,Queen Alexandra Range 971007,7.1,1997.0,-84.0,168.0
33671,Queen Alexandra Range 971008,1.7,1997.0,-84.0,168.0
33672,Queen Alexandra Range 971009,1.7,1997.0,-84.0,168.0
33673,Queen Alexandra Range 97101,70.90000000000002,1997.0,-84.0,168.0
33674,Queen Alexandra Range 971010,2.4,1997.0,-84.0,168.0
33675,Queen Alexandra Range 971011,34.4,1997.0,-84.0,168.0
33676,Queen Alexandra Range 971012,22.6,1997.0,-84.0,168.0
33677,Queen Alexandra Range 971013,6.6,1997.0,-84.0,168.0
33678,Queen Alexandra Range 971014,6.6,1997.0,-84.0,168.0
33679,Queen Alexandra Range 971015,0.5,1997.0,-84.0,168.0
33680,Queen Alexandra Range 971016,1.0,1997.0,-84.0,168.0
33681,Queen Alexandra Range 971018,0.1,1997.0,-84.0,168.0
33682,Queen Alexandra Range 971019,4.6,1997.0,-84.0,168.0
33683,Queen Alexandra Range 97102,20.5,1997.0,-84.0,168.0
33684,Queen Alexandra Range 971020,21.3,1997.0,-84.0,168.0
33685,Queen Alexandra Range 971021,56.8,1997.0,-84.0,168.0
33686,Queen Alexandra Range 971022,37.4,1997.0,-84.0,168.0
33687,Queen Alexandra Range 971023,11.4,1997.0,-84.0,168.0
33688,Queen Alexandra Range 971024,3.3,1997.0,-84.0,168.0
33689,Queen Alexandra Range 971025,26.6,1997.0,-84.0,168.0
33690,Queen Alexandra Range 971026,64.0,1997.0,-84.0,168.0
33691,Queen Alexandra Range 971027,69.6,1997.0,-84.0,168.0
33692,Queen Alexandra Range 971028,58.1,1997.0,-84.0,168.0
33693,Queen Alexandra Range 971029,41.5,1997.0,-84.0,168.0
33694,Queen Alexandra Range 97103,19.0,1997.0,-84.0,168.0
33695,Queen Alexandra Range 971030,4.3,1997.0,-84.0,168.0
33696,Queen Alexandra Range 971031,4.6,1997.0,-84.0,168.0
33697,Queen Alexandra Range 971032,2.1,1997.0,-84.0,168.0
33698,Queen Alexandra Range 971033,8.0,1997.0,-84.0,168.0
33699,Queen Alexandra Range 971034,3.3,1997.0,-84.0,168.0
33700,Queen Alexandra Range 971035,8.7,1997.0,-84.0,168.0
33701,Queen Alexandra Range 971036,37.1,1997.0,-84.0,168.0
33702,Queen Alexandra Range 971037,27.3,1997.0,-84.0,168.0
33703,Queen Alexandra Range 971038,6.8,1997.0,-84.0,168.0
33704,Queen Alexandra Range 971039,8.9,1997.0,-84.0,168.0
33705,Queen Alexandra Range 97104,17.8,1997.0,-84.0,168.0
33706,Queen Alexandra Range 971040,17.8,1997.0,-84.0,168.0
33707,Queen Alexandra Range 971041,4.7,1997.0,-84.0,168.0
33708,Queen Alexandra Range 971042,2.5,1997.0,-84.0,168.0
33709,Queen Alexandra Range 971043,76.0,1997.0,-84.0,168.0
33710,Queen Alexandra Range 971044,68.9,1997.0,-84.0,168.0
33711,Queen Alexandra Range 971045,479.6,1997.0,-84.0,168.0
33712,Queen Alexandra Range 971046,17.4,1997.0,-84.0,168.0
33713,Queen Alexandra Range 971047,99.1,1997.0,-84.0,168.0
33714,Queen Alexandra Range 971048,313.6,1997.0,-84.0,168.0
33715,Queen Alexandra Range 971049,3.7,1997.0,-84.0,168.0
33716,Queen Alexandra Range 97105,8.1,1997.0,-84.0,168.0
33717,Queen Alexandra Range 971050,16.9,1997.0,-84.0,168.0
33718,Queen Alexandra Range 971051,98.9,1997.0,-84.0,168.0
33719,Queen Alexandra Range 97106,18.0,1997.0,-84.0,168.0
33720,Queen Alexandra Range 97107,15.5,1997.0,-84.0,168.0
33721,Queen Alexandra Range 97108,5.7,1997.0,-84.0,168.0
33722,Queen Alexandra Range 97109,2.7,1997.0,-84.0,168.0
33723,Queen Alexandra Range 97110,55.2,1997.0,-84.0,168.0
33724,Queen Alexandra Range 97111,12.4,1997.0,-84.0,168.0
33725,Queen Alexandra Range 97112,8.2,1997.0,-84.0,168.0
33726,Queen Alexandra Range 97113,28.1,1997.0,-84.0,168.0
33727,Queen Alexandra Range 97114,3.5,1997.0,-84.0,168.0
33728,Queen Alexandra Range 97115,18.2,1997.0,-84.0,168.0
33729,Queen Alexandra Range 97116,20.4,1997.0,-84.0,168.0
33730,Queen Alexandra Range 97117,12.0,1997.0,-84.0,168.0
33731,Queen Alexandra Range 97118,13.7,1997.0,-84.0,168.0
33732,Queen Alexandra Range 97119,8.7,1997.0,-84.0,168.0
33733,Queen Alexandra Range 97120,25.1,1997.0,-84.0,168.0
33734,Queen Alexandra Range 97121,24.5,1997.0,-84.0,168.0
33735,Queen Alexandra Range 97122,3.7,1997.0,-84.0,168.0
33736,Queen Alexandra Range 97123,22.9,1997.0,-84.0,168.0
33737,Queen Alexandra Range 97124,14.3,1997.0,-84.0,168.0
33738,Queen Alexandra Range 97125,3.2,1997.0,-84.0,168.0
33739,Queen Alexandra Range 97126,51.0,1997.0,-84.0,168.0
33740,Queen Alexandra Range 97127,27.2,1997.0,-84.0,168.0
33741,Queen Alexandra Range 97128,34.5,1997.0,-84.0,168.0
33742,Queen Alexandra Range 97129,27.6,1997.0,-84.0,168.0
33743,Queen Alexandra Range 97130,12.6,1997.0,-84.0,168.0
33744,Queen Alexandra Range 97131,2.2,1997.0,-84.0,168.0
33745,Queen Alexandra Range 97132,1.5,1997.0,-84.0,168.0
33746,Queen Alexandra Range 97133,18.2,1997.0,-84.0,168.0
33747,Queen Alexandra Range 97134,4.6,1997.0,-84.0,168.0
33748,Queen Alexandra Range 97135,10.0,1997.0,-84.0,168.0
33749,Queen Alexandra Range 97136,7.6,1997.0,-84.0,168.0
33750,Queen Alexandra Range 97137,16.5,1997.0,-84.0,168.0
33751,Queen Alexandra Range 97138,13.6,1997.0,-84.0,168.0
33752,Queen Alexandra Range 97139,20.8,1997.0,-84.0,168.0
33753,Queen Alexandra Range 97140,24.3,1997.0,-84.0,168.0
33754,Queen Alexandra Range 97141,20.9,1997.0,-84.0,168.0
33755,Queen Alexandra Range 97142,14.1,1997.0,-84.0,168.0
33756,Queen Alexandra Range 97143,32.9,1997.0,-84.0,168.0
33757,Queen Alexandra Range 97144,31.5,1997.0,-84.0,168.0
33758,Queen Alexandra Range 97145,5.9,1997.0,-84.0,168.0
33759,Queen Alexandra Range 97146,5.2,1997.0,-84.0,168.0
33760,Queen Alexandra Range 97147,18.5,1997.0,-84.0,168.0
33761,Queen Alexandra Range 97148,29.1,1997.0,-84.0,168.0
33762,Queen Alexandra Range 97149,29.1,1997.0,-84.0,168.0
33763,Queen Alexandra Range 97150,0.8,1997.0,-84.0,168.0
33764,Queen Alexandra Range 97151,1.6,1997.0,-84.0,168.0
33765,Queen Alexandra Range 97152,1.6,1997.0,-84.0,168.0
33766,Queen Alexandra Range 97153,7.5,1997.0,-84.0,168.0
33767,Queen Alexandra Range 97154,9.1,1997.0,-84.0,168.0
33768,Queen Alexandra Range 97155,27.2,1997.0,-84.0,168.0
33769,Queen Alexandra Range 97156,6.2,1997.0,-84.0,168.0
33770,Queen Alexandra Range 97157,4.8,1997.0,-84.0,168.0
33771,Queen Alexandra Range 97158,45.2,1997.0,-84.0,168.0
33772,Queen Alexandra Range 97159,45.2,1997.0,-84.0,168.0
33773,Queen Alexandra Range 97160,32.3,1997.0,-84.0,168.0
33774,Queen Alexandra Range 97161,1.4,1997.0,-84.0,168.0
33775,Queen Alexandra Range 97162,4.8,1997.0,-84.0,168.0
33776,Queen Alexandra Range 97163,8.7,1997.0,-84.0,168.0
33777,Queen Alexandra Range 97164,11.9,1997.0,-84.0,168.0
33778,Queen Alexandra Range 97165,7.3,1997.0,-84.0,168.0
33779,Queen Alexandra Range 97166,5.6,1997.0,-84.0,168.0
33780,Queen Alexandra Range 97167,2.4,1997.0,-84.0,168.0
33781,Queen Alexandra Range 97168,24.8,1997.0,-84.0,168.0
33782,Queen Alexandra Range 97169,15.2,1997.0,-84.0,168.0
33783,Queen Alexandra Range 97170,11.8,1997.0,-84.0,168.0
33784,Queen Alexandra Range 97171,43.5,1997.0,-84.0,168.0
33785,Queen Alexandra Range 97172,44.6,1997.0,-84.0,168.0
33786,Queen Alexandra Range 97173,70.2,1997.0,-84.0,168.0
33787,Queen Alexandra Range 97174,58.8,1997.0,-84.0,168.0
33788,Queen Alexandra Range 97175,29.8,1997.0,-84.0,168.0
33789,Queen Alexandra Range 97176,2.8,1997.0,-84.0,168.0
33790,Queen Alexandra Range 97177,41.4,1997.0,-84.0,168.0
33791,Queen Alexandra Range 97178,53.8,1997.0,-84.0,168.0
33792,Queen Alexandra Range 97179,13.7,1997.0,-84.0,168.0
33793,Queen Alexandra Range 97180,232.5,1997.0,-84.0,168.0
33794,Queen Alexandra Range 97181,89.8,1997.0,-84.0,168.0
33795,Queen Alexandra Range 97182,109.7,1997.0,-84.0,168.0
33796,Queen Alexandra Range 97183,83.9,1997.0,-84.0,168.0
33797,Queen Alexandra Range 97184,134.9,1997.0,-84.0,168.0
33798,Queen Alexandra Range 97185,37.8,1997.0,-84.0,168.0
33799,Queen Alexandra Range 97186,72.7,1997.0,-84.0,168.0
33800,Queen Alexandra Range 97187,2.4,1997.0,-84.0,168.0
33801,Queen Alexandra Range 97188,5.5,1997.0,-84.0,168.0
33802,Queen Alexandra Range 97189,3.3,1997.0,-84.0,168.0
33803,Queen Alexandra Range 97190,59.2,1997.0,-84.0,168.0
33804,Queen Alexandra Range 97191,7.1,1997.0,-84.0,168.0
33805,Queen Alexandra Range 97192,3.9,1997.0,-84.0,168.0
33806,Queen Alexandra Range 97193,36.8,1997.0,-84.0,168.0
33807,Queen Alexandra Range 97194,4.6,1997.0,-84.0,168.0
33808,Queen Alexandra Range 97195,4.6,1997.0,-84.0,168.0
33809,Queen Alexandra Range 97196,4.0,1997.0,-84.0,168.0
33810,Queen Alexandra Range 97197,20.7,1997.0,-84.0,168.0
33811,Queen Alexandra Range 97198,1.2,1997.0,-84.0,168.0
33812,Queen Alexandra Range 97199,3.3,1997.0,-84.0,168.0
33813,Queen Alexandra Range 97200,20.6,1997.0,-84.0,168.0
33814,Queen Alexandra Range 97201,20.6,1997.0,-84.0,168.0
33815,Queen Alexandra Range 97202,30.4,1997.0,-84.0,168.0
33816,Queen Alexandra Range 97203,17.2,1997.0,-84.0,168.0
33817,Queen Alexandra Range 97204,14.1,1997.0,-84.0,168.0
33818,Queen Alexandra Range 97205,14.6,1997.0,-84.0,168.0
33819,Queen Alexandra Range 97206,17.0,1997.0,-84.0,168.0
33820,Queen Alexandra Range 97207,38.0,1997.0,-84.0,168.0
33821,Queen Alexandra Range 97208,38.2,1997.0,-84.0,168.0
33822,Queen Alexandra Range 97209,17.6,1997.0,-84.0,168.0
33823,Queen Alexandra Range 97210,85.0,1997.0,-84.0,168.0
33824,Queen Alexandra Range 97211,53.6,1997.0,-84.0,168.0
33825,Queen Alexandra Range 97212,4.8,1997.0,-84.0,168.0
33826,Queen Alexandra Range 97213,57.9,1997.0,-84.0,168.0
33827,Queen Alexandra Range 97214,8.1,1997.0,-84.0,168.0
33828,Queen Alexandra Range 97215,10.9,1997.0,-84.0,168.0
33829,Queen Alexandra Range 97216,9.6,1997.0,-84.0,168.0
33830,Queen Alexandra Range 97217,9.9,1997.0,-84.0,168.0
33831,Queen Alexandra Range 97218,18.6,1997.0,-84.0,168.0
33832,Queen Alexandra Range 97219,8.1,1997.0,-84.0,168.0
33833,Queen Alexandra Range 97220,4.8,1997.0,-84.0,168.0
33834,Queen Alexandra Range 97221,10.0,1997.0,-84.0,168.0
33835,Queen Alexandra Range 97222,8.9,1997.0,-84.0,168.0
33836,Queen Alexandra Range 97223,4.6,1997.0,-84.0,168.0
33837,Queen Alexandra Range 97224,11.0,1997.0,-84.0,168.0
33838,Queen Alexandra Range 97225,14.3,1997.0,-84.0,168.0
33839,Queen Alexandra Range 97226,34.9,1997.0,-84.0,168.0
33840,Queen Alexandra Range 97227,9.8,1997.0,-84.0,168.0
33841,Queen Alexandra Range 97228,1.5,1997.0,-84.0,168.0
33842,Queen Alexandra Range 97229,5.0,1997.0,-84.0,168.0
33843,Queen Alexandra Range 97230,11.2,1997.0,-84.0,168.0
33844,Queen Alexandra Range 97231,47.6,1997.0,-84.0,168.0
33845,Queen Alexandra Range 97232,86.3,1997.0,-84.0,168.0
33846,Queen Alexandra Range 97233,39.3,1997.0,-84.0,168.0
33847,Queen Alexandra Range 97234,3.0,1997.0,-84.0,168.0
33848,Queen Alexandra Range 97235,17.2,1997.0,-84.0,168.0
33849,Queen Alexandra Range 97236,9.5,1997.0,-84.0,168.0
33850,Queen Alexandra Range 97237,1.1,1997.0,-84.0,168.0
33851,Queen Alexandra Range 97238,32.3,1997.0,-84.0,168.0
33852,Queen Alexandra Range 97239,1.2,1997.0,-84.0,168.0
33853,Queen Alexandra Range 97240,12.0,1997.0,-84.0,168.0
33854,Queen Alexandra Range 97241,2.3,1997.0,-84.0,168.0
33855,Queen Alexandra Range 97242,26.9,1997.0,-84.0,168.0
33856,Queen Alexandra Range 97243,46.9,1997.0,-84.0,168.0
33857,Queen Alexandra Range 97244,9.6,1997.0,-84.0,168.0
33858,Queen Alexandra Range 97245,7.0,1997.0,-84.0,168.0
33859,Queen Alexandra Range 97246,7.0,1997.0,-84.0,168.0
33860,Queen Alexandra Range 97247,50.7,1997.0,-84.0,168.0
33861,Queen Alexandra Range 97248,26.0,1997.0,-84.0,168.0
33862,Queen Alexandra Range 97249,43.6,1997.0,-84.0,168.0
33863,Queen Alexandra Range 97250,8.4,1997.0,-84.0,168.0
33864,Queen Alexandra Range 97251,8.4,1997.0,-84.0,168.0
33865,Queen Alexandra Range 97252,8.9,1997.0,-84.0,168.0
33866,Queen Alexandra Range 97253,31.9,1997.0,-84.0,168.0
33867,Queen Alexandra Range 97254,3.6,1997.0,-84.0,168.0
33868,Queen Alexandra Range 97255,3.6,1997.0,-84.0,168.0
33869,Queen Alexandra Range 97256,0.4,1997.0,-84.0,168.0
33871,Queen Alexandra Range 97257,6.6,1997.0,-84.0,168.0
33872,Queen Alexandra Range 97258,2.8,1997.0,-84.0,168.0
33873,Queen Alexandra Range 97259,2.8,1997.0,-84.0,168.0
33874,Queen Alexandra Range 97260,23.2,1997.0,-84.0,168.0
33875,Queen Alexandra Range 97261,47.2,1997.0,-84.0,168.0
